id,nombre,precio
c4df8990-7dac-490d-bee5-e5e7350fefe0,Apple - Fuji,12171
bfa80067-f7c5-4956-9cd3-03dd4949e8fb,Cookies - Englishbay Wht,840
73bb8da2-f47e-4010-95ee-6676cbbb5871,Banana,73
c7998cf2-16cc-4f00-908f-1f233b9894cf,Tomatoes - Heirloom,412
f52b6e35-9cea-4e45-8ea6-b6f759aa7936,Pop - Club Soda Can,144
9de4f0f6-72c6-44b7-b0dd-95802c891481,Carrots - Jumbo,639
dea04bcb-d716-4455-aae8-b28ca051599f,"Bread - Roll, Italian",502
86d92bbe-c0a1-45f5-939d-6d0f4865ba8f,Mountain Dew,285
7fe1fdfb-7be8-42b2-a28d-0c134c099a00,Yoplait - Strawbrasp Peac,409
951cab87-c33f-4a37-8cdd-a93b47b03e33,Wine - Vineland Estate Semi - Dry,412
48cee19e-af1c-4b8d-baef-d7ec82d3545d,"Nut - Almond, Blanched, Whole",2667
7a03822c-e6af-48b9-9dd9-b308e8f0a100,Wine - Alsace Gewurztraminer,180
61308398-9606-4403-bfca-eb4d897d3b30,Whmis - Spray Bottle Trigger,143
a056c5bd-3816-400e-ac8f-a6365fb98976,Truffle - Peelings,105
d04e6575-e1af-4064-abb5-68384044f9cc,Beets - Pickled,292
528761ba-fb01-4dd8-bf08-c2122d26b2fd,Lettuce - Lolla Rosa,99
67eea57d-8391-45cd-86ae-593e364e1bcf,Veal - Knuckle,659
5bedce23-de20-471e-8658-a7e02785d249,Pepper - Orange,1298
c57a097e-118e-402a-b2bd-93a9ec67353b,Bread Base - Toscano,2818
bb3273d8-1d03-4038-a40c-5d594b9b53d9,"Beef - Chuck, Boneless",1433
ce8cef74-ba46-48b2-a1ae-c8903e258d52,Pickerel - Fillets,261
5b3adb27-a86e-42b6-9117-44fcd869dbf2,Ecolab - Hand Soap Form Antibac,226
30e32c98-6913-4ab1-9613-0038186e9f5a,"Nut - Almond, Blanched, Whole",595
38c0f771-ba1c-4c83-81f1-8454f5855155,Milk - 2% 250 Ml,831
f20adc5f-6491-48e2-9fb6-d9abcddc1eb4,Mussels - Frozen,870
abe97178-3dbf-479f-aff1-473fdecfe1a0,Coffee - Egg Nog Capuccino,3306
35edda7c-aba1-4ffe-8de4-23d51e6dd2e7,Cheese - Comte,393
1d9e47f0-f9d2-47cc-a262-d3f68d56706d,"Pepper - Black, Ground",81
ba223c32-8daa-4d69-8b3f-4dac1f42cb7f,Calvados - Boulard,339
52ca99e7-fd52-4ce8-a001-ad694314a77c,Sobe - Orange Carrot,29
5e59ff98-3f12-4cd1-8183-cf25c59f03e7,Beef - Tender Tips,497
a225a132-a723-441f-9fb0-41d8997929b9,Mushroom - Lg - Cello,684
f2fee6c5-e7a0-4f08-9e27-bacca0cc7b5a,Olives - Stuffed,796
b2665fd7-0fc4-45c6-9c58-02db1c2d93a4,"Artichoke - Hearts, Canned",290
84b73803-8c57-4be2-bfc7-48b6319abc77,Relish,1202
70a90e49-11ae-4e36-83ff-64b10bef8119,Mix - Cocktail Strawberry Daiquiri,508
ace6b942-e465-4488-b124-701f7817e5bb,Cookie - Dough Variety,1262
024f2bf4-0d50-43ae-be3e-502205c4678c,Rice - Long Grain,1208
2561ecd5-eb1c-4452-beb0-e694c69d0afe,Wine - Manischewitz Concord,719
ea6b735d-0f65-4180-8499-bf0890d4b1c6,"Jam - Blackberry, 20 Ml Jar",331
afcc2215-e48a-4870-a929-87d85d469af7,Pasta - Angel Hair,464
3d7fc9d1-e2a5-464f-9fd4-9898088e0d53,Ice Cream - Chocolate,1243
7c201bb8-64c7-4177-8f69-185423863d31,Lychee,819
8a8cfc0a-e4c4-43df-b801-47318766d6c5,"Salmon - Atlantic, Fresh, Whole",133
815f8672-19b6-4c6b-845e-1e81e7b195ca,Cake - Bande Of Fruit,431
c464847c-c1dc-4891-a1c5-3bf1251eb2fc,"Chicken - Diced, Cooked",47
d542991a-58f9-4dcb-9d3b-a034ea57ad6c,Wine - Fino Tio Pepe Gonzalez,1642
39a7ec47-5926-4fd2-93ba-70812563e144,Beer - Sleeman Fine Porter,1363
032c96ae-f574-4879-821c-51c263a695e5,"Pepper - Paprika, Hungarian",1383
9f413437-9714-4fce-a102-f701e0aa5bae,Grenadillo,469
67982480-6f49-4a2f-8605-306ec61a1baf,Compound - Raspberry,490
47c6db20-3acb-4b41-a5c9-78fcaa6c8a9e,Wine - Valpolicella Masi,236
3908808f-13fa-493c-a997-b56a1627a3e6,Wine - Ej Gallo Sonoma,209
b67bac90-0fd0-4f64-8f61-ada81d2cde4a,Cookie - Oreo 100x2,623
0ed185cc-7ba2-45eb-85f0-ea7ad3b2cece,"Nut - Pistachio, Shelled",1076
7ea17f50-a629-4a85-af01-5bf9e1d1a7cb,Water Chestnut - Canned,1124
ae079dcd-920f-4e8a-ad2a-f34b74041f52,Apricots - Dried,3490
55f8f2d6-8a70-41dc-a61f-b4c4659f4161,"Cherries - Bing, Canned",755
c2a74128-d499-44b8-aaaf-f58b46d2ab7e,Artichoke - Fresh,234
02c8d1c3-7992-4429-8b8f-e1b6230e1013,"Syrup - Golden, Lyles",438
2c7a24e3-23b6-4e97-9743-8d268d984137,Wine - Cabernet Sauvignon,300
d14e115d-6a4e-48ec-9190-10d350b80584,"Tomatoes - Plum, Canned",80
158646e7-d921-4866-880a-ae18553b3273,"Stock - Chicken, White",451
f43b1937-4f21-4be0-be91-ed2ca4fe6255,Muffin Batt - Ban Dream Zero,266
b0455f14-33e3-49b5-9673-49ac28b46802,Carrots - Jumbo,454
7f06d1ec-de36-4556-b6f9-9d75aca5983e,Wine - Prosecco Valdobiaddene,554
9aaa7508-22a8-4ea4-8245-3b0577a3e385,Muffin Orange Individual,286
d7b85f76-a688-4df8-92a1-5ba2a95acdda,Bread - White Epi Baguette,197
8a3ed6b4-df62-41cc-93fe-ec1803f77b07,Lime Cordial - Roses,1413
d9b01271-076e-4779-894a-839bdaa9f653,"Wine - Red, Antinori Santa",325
43042abe-4a1b-48a6-b2db-cbdd5bc81d3d,Plasticknivesblack,220
20f20536-6262-470b-bb8b-a98071606017,Muffin Mix - Lemon Cranberry,205
73f869fc-df95-48f4-b988-67c6103f670a,Honey - Lavender,561
f6b47dfa-7586-444f-91d5-4c2f29e260c0,Sage - Ground,2557
6420bd84-8a71-43ae-b4d6-f2c742933fda,Chocolate - Liqueur Cups With Foil,491
82a6010f-44af-4946-a849-8805d2b95307,Cleaner - Pine Sol,490
59b318e2-62b9-4f31-acf4-80042cc8adde,Pepper - Orange,158
5f969234-d2c2-4dd2-916b-cc974f147dbc,Salt - Kosher,41
e478a53b-5b07-48ac-884a-4acb2fc0ea09,Pastry - Apple Large,67
1901bbbc-567a-46db-9679-3928f2a77154,Oxtail - Cut,3630
e6fa479d-46ab-4138-800f-892319277e98,Appetizer - Escargot Puff,84
a245b7e6-8d5b-4d7c-98b5-98795eea457f,Muffin - Carrot Individual Wrap,391
ec37dee2-51b8-4ca5-bfa0-1f945a8ab609,Oyster - In Shell,87
1a8bc68c-6061-4809-8d5e-9463d272cb84,Sage Derby,407
13dd2e41-ae21-4371-bc91-6ee1515c8dfe,Scallop - St. Jaques,163
88a020a3-56a7-4cea-a569-e354c785a684,Longos - Penne With Pesto,713
ac7f197e-2ef7-4126-b809-fdb82b07e41d,Green Scrubbie Pad H.duty,785
635190ce-99f7-4a49-b308-43dd73420739,Ecolab Crystal Fusion,751
e6e75462-9aa7-4518-ae1f-2c77fcd8032e,Bay Leaf Fresh,113
4140c8cb-178c-4603-8e09-354efdef9da8,Milk - Skim,1275
00e7073a-e89f-43b0-bd3f-3c5d8d0126b7,Wine - Bouchard La Vignee Pinot,707
bb3cb460-05dd-475d-92eb-bdc112989378,Beef - Bresaola,1345
af34a390-d0d1-4d63-bb02-e9f1e9d36b09,Beets,472
4cee4c0f-808c-4188-a411-fc45594b1b64,Liquid Aminios Acid - Braggs,413
c3154af0-50a3-4b51-b667-02bf351bdc1d,Dry Ice,1886
d159a413-47a8-4c49-b254-12af5944fc6a,Lettuce - Belgian Endive,175
c9d9a0af-ee92-42ee-81c9-3191d6ab75db,Cookie Double Choco,421
0f358a3a-3f57-49f5-8e31-4f8c1db104ff,"Veal - Chops, Split, Frenched",1423
8a890532-df4d-4e8e-9782-61eff62f6ccf,"Octopus - Baby, Cleaned",169
75a759c1-07c2-428e-a6bc-cd0e2b6f0847,Venison - Racks Frenched,949
38a7aeb8-3f41-47be-b551-5e4867d99015,Dried Apple,519
bfa62764-f5b3-4d85-811f-123f978044af,"Ranchero - Primerba, Paste",329
f3bb0091-3db3-4396-a603-28bb10d58721,Soup - Campbells Chili Veg,53
e893af4d-0889-4181-8b1e-46a1abe0d47f,Wine - Masi Valpolocell,10011
fa9353a0-3db0-43fa-98d7-a47f9977ef26,Beef Ground Medium,1172
069e7d26-6d97-465d-9c32-4896748eb5ea,"Dill - Primerba, Paste",2029
e3ef2de4-ccc1-4493-b372-83c92eb32d57,Cabbage - Savoy,296
d9ec6fc3-692a-4b6b-a64f-9375f49bc386,Cheese - Grana Padano,65602
7694d7e8-1d4c-494b-83a4-fb000d05476c,Pie Filling - Apple,1199
b3467eb3-191e-4a10-b4c6-a4737944d563,Pork - Bacon Cooked Slcd,358
e65d60d7-3df9-46b6-b30c-fc380e1f62f6,Beer - Pilsner Urquell,256
e2d313b4-74b4-48b2-a78a-d20faa3fb4f0,Pie Shell - 5,1059
f0713b47-cc6d-41e1-9de2-2dc6c8ca0667,"Fish - Scallops, Cold Smoked",2067
ecf2faeb-0387-4111-86b2-40f6e2c34008,Barley - Pearl,547
f8ad3764-de86-458b-a4d1-c4c12c6b07c6,Fondant - Icing,640
79956db0-edf8-49a0-af06-d03bdef5a2da,Campari,787
657e9ead-36cb-4a79-8287-3dc4810938eb,Syrup - Monin - Passion Fruit,230
0700c067-aec6-4e09-b04e-b72e8184b5b8,Eggplant - Regular,326
d52d0ae7-f0cf-4726-a507-9acb885b6431,Wine - Chablis 2003 Champs,928
8bd5ad0d-9f43-4de9-bd46-055ad621aed1,Goat - Whole Cut,46
d32c8789-53b3-4157-a52f-925919131784,Jameson - Irish Whiskey,1000
a11d9d99-ac74-4954-b183-31d580a0d1d4,Crackers - Graham,6596
4d188daa-8d71-4d28-a560-6d259347f61a,Longos - Chicken Caeser Salad,541
c943b2d7-bc9b-4187-a855-6c12a9b30bf2,"Fish - Scallops, Cold Smoked",191
e7faa341-5f57-44db-83af-cc9350d55c6d,"Fish - Artic Char, Cold Smoked",640
9ea7c652-d60d-4366-a30c-d9304c047a20,"Beer - Alexander Kieths, Pale Ale",898
d83ba7f8-a136-48ca-998d-75b88c90f0d4,Kellogs Special K Cereal,704
8df59f38-820d-4430-b395-06b04471718f,Extract - Rum,466
993b4110-c20f-4773-8fc4-f4b83a4c7db2,Cleaner - Pine Sol,947
4c6d291e-2d83-4380-816a-066c8ceb0a32,Sour Puss Raspberry,1451
222ecadf-4a53-476d-8846-749a24b4d078,Lobak,719
244f96af-bb31-4d65-8eec-ec570516075a,Beef - Montreal Smoked Brisket,55435
61673afe-af06-4752-84c1-e78ddd3325fe,"Pasta - Canelloni, Single Serve",839
2b921313-e9a9-400c-a320-1754e68ec418,Soup - Campbells Asian Noodle,1669
2262c034-cf05-4ff4-97a3-03fd99ae49f0,Cheese - Stilton,749
93062108-e516-44d3-852d-b5a89c1f43af,Flower - Leather Leaf Fern,751
452696f4-04b5-4bf0-b2ee-c60d6ca894f1,Hipnotiq Liquor,380
7bfc9f89-c680-4e82-a295-7d1ec172f19a,Towel Multifold,484
0e9de8da-453d-4efb-8c2d-912c9411bf4e,Longos - Chicken Wings,33
fb777d7c-e571-4b78-a1bc-228347998bb9,Cup Translucent 9 Oz,338
5e262d71-cc82-4557-8080-34060cf94ed9,Pepper - Gypsy Pepper,711
a323b222-8eee-4bda-a10e-6d3e6d04bcc6,Bread Roll Foccacia,9379
2f8607ed-1e25-42f1-838b-2e7880c0682b,"Pork - Chop, Frenched",222
fdc7a8c3-ddd9-4fbc-ad63-3c84ccdd5f61,Tamarillo,389
c43a9a77-9520-4062-90ef-180b2b2fffe1,Oil - Cooking Spray,395
0270d28a-c546-46ce-8aec-3cc5c7b307f8,Amarula Cream,3195
192e166e-07f5-4e22-b91c-da27b8692e76,Veal - Slab Bacon,387
1af35d9f-1d73-4aff-a1c1-5c2b466a460a,Garbage Bags - Black,254
e01f160a-9416-4186-89ca-d7a864fa78cb,Beer - Mill St Organic,528
a6d0d74e-3a7a-4871-a8be-5dee564f6068,Truffle Shells - White Chocolate,417
bca5eef4-bf0f-4d8a-97bd-30c874419048,Pepper - Red Thai,163
3500f7cd-ddf1-47d7-9454-eda0875723bf,Potatoes - Yukon Gold 5 Oz,494
21a32e7f-bd6d-4cac-935d-6f23379949f8,Stock - Fish,391
566f1e16-0c00-47d6-b5f9-9e647e89bb9c,Danishes - Mini Raspberry,742
1e0ec487-1d77-41cd-99c8-9ffa9edb180a,Hog / Sausage Casing - Pork,405
0fea93d3-0ade-4771-b275-e50ceaa614f7,Longos - Penne With Pesto,100
4409227f-fc2c-4fc1-9588-cf4f3d09d97b,Coffee - Decaffeinato Coffee,1244
dd83d8b7-1232-46ef-8df6-7bf3a99b647e,Water - Tonic,327
968b4d97-b095-422d-80d4-61d802cc09f1,"Juice - Pineapple, 48 Oz",258
bc6b9ea8-1c30-4675-9d85-58f46f7f5c26,Banana - Leaves,119
0fb4c5f6-302e-4d6b-b069-a3502a4a3223,Chevere Logs,148
1e6476cc-391f-43e4-8317-dbf55203353c,Salmon - Canned,777
671724ae-ea67-4b49-a25c-53edd9eaa92f,Trout Rainbow Whole,729
58ac997a-a5c4-4b96-9170-f5ea0f3f2562,Mousse - Passion Fruit,458
282abd4b-8e13-4291-94af-e5d0188ed3f6,Bread - Rosemary Focaccia,1013
a88a615a-ed7b-4039-ac35-48afbf771f83,Vacuum Bags 12x16,187
3712ff9b-f10b-4791-8717-832d18f2533d,Limes,231
de94d21f-a2e8-4968-b957-05b48d4bf141,Chocolate - Milk Coating,217
da41ea01-639b-4ce7-9dbc-30cda63d20d9,Pineapple - Regular,331
da8d6eba-d61a-4544-9937-ea6a6ff714ad,Pepper - Gypsy Pepper,467
f3de6d5d-8be0-4b19-92ec-beebeb62dfae,Dc - Sakura Fu,534
2e7e090e-817f-4a0f-93e7-ae92bddb055f,Sproutsmustard Cress,280
1e2df122-8679-473a-8fbb-5fcf8632afe8,Water - Perrier,621
a4691bbb-7cb0-4ca9-8846-3ab52088296d,Sauce - Cranberry,1050
8ba5ce68-416a-48b1-870a-b3db613caee2,Ice Cream Bar - Drumstick,162
81686621-0d84-4b67-aba1-24ac36821818,Rootbeer,243
5af08620-7ba7-41da-8b79-5394b93caada,"Mushroom - Enoki, Dry",245
977d0f97-b466-4cba-977c-eec673160e2f,Tray - 16in Rnd Blk,3472
3d80031e-0cf6-4b39-bfcf-d1ac10fbc6c7,Coffee - Decaffeinato Coffee,119
bae8670f-13f2-49a0-a9d0-757bc39bc206,"Corn - Cream, Canned",326
60f7c9ad-52ae-4de0-8a56-17a4cd50da07,Chick Peas - Dried,115
435cda90-010d-4685-b6c5-b3ba26025f31,Pork - Smoked Back Bacon,164
1fc0a595-35d3-430b-a138-47b31f002834,"Rice Pilaf, Dry,package",726
af1ec2ae-8af0-442c-a58d-1f7f82f4da0c,Mix - Cappucino Cocktail,534
8a88692c-7e9b-4b0f-b052-04f983fc2cbe,Worcestershire Sauce,814
11cdf1c6-71cb-4a4d-94ee-758f3e1cafd0,Beer - Moosehead,8396
0da67c6a-5b9a-4a2c-8cd5-18bfb5d84f7d,"Lobster - Tail, 3 - 4 Oz",137
b88ca43e-84ba-4c31-a923-6c11ef7682c1,Cookie Chocolate Chip With,750
f2e504a7-6236-412e-b6a7-4e5c1a22b89f,Rice - Wild,1841
c46f466a-b691-4f8e-8344-d03b036c1b18,"Stock - Beef, Brown",1069
e9e93d21-d1d5-4825-8de4-6f430fe29e02,Soup Campbells Mexicali Tortilla,464
97c372ed-414b-469c-90fe-edba6e93740c,Cheese - Comtomme,565
f8f8c3bb-2577-4488-b131-382c61e0ae63,Lemon Grass,124
f91bb0cf-5f02-49c5-afb9-c3f75616ac86,Cheese - Brick With Onion,3408
7d521662-d65d-413e-a61b-615a69c43f8d,Cheese - Brick With Onion,13561
0be94115-b727-4b3c-9fbb-8ace334d8c7b,Beef - Striploin,466
8a582aac-3212-4677-b1f9-62d154a981a5,"Lettuce - Mini Greens, Whole",484
08361076-3f07-4575-bcaa-13524dc65809,Steampan - Half Size Shallow,179
342c6cfb-6680-4871-a29e-af9e4836b60d,"Syrup - Golden, Lyles",358
745c2f94-e62e-482f-8712-17c62c045f8f,Table Cloth - 53x69 Colour,3028
9ea3d95f-1369-4af2-b0d3-52cfd05b1cef,Flour - Masa De Harina Mexican,91
8d8d6b75-857e-406b-8470-58bf52bd1adb,Bread - Multigrain,647
b4de892a-249e-442b-a3c7-4851336ef8af,Wine - Piper Heidsieck Brut,727
260685b2-d211-470d-8e4e-f4c6b6a51eee,"Asparagus - Green, Fresh",814
f3b73cea-0087-414d-8182-89abf80d0bc0,Horseradish Root,188
580c4742-3d6e-4b75-bfc0-f9fa373d205f,"Wine - Red, Black Opal Shiraz",1535
6fd958cd-0a3d-4053-b821-2e838c44b0d8,Lamb - Shoulder,842
b1dead1d-b05e-46a1-a2d0-6842c5a415f6,Truffle Paste,306
9e0f3cc6-496c-41c4-95b3-7bbfe45db5d3,Cookies - Englishbay Oatmeal,303
71e67a36-7bb2-4935-a98d-3a0366cecdf3,Beef - Tender Tips,4771
d7ecb77f-f112-44ae-881e-f29a155b4d64,Table Cloth 62x120 Colour,54
e9ced0a0-4a35-41d9-a415-263a1d7d639e,Beef - Short Ribs,410
acab5af8-a523-4f7c-83d2-b8253c78be48,Coffee - Egg Nog Capuccino,483
1d0955a4-c5a2-4623-8f62-89301493bed1,Liners - Baking Cups,718
43931239-3297-45ee-acb4-7c4c27bf5207,Seaweed Green Sheets,158
42128e61-d128-45ba-8a39-77d87663e103,Onions - Red Pearl,325
84e3f772-db0a-4acb-ab4a-b3cf9b872a76,Filter - Coffee,439
42873aa0-8035-43ff-88a9-388641d16092,"Soup - Beef Conomme, Dry",395
2978819b-25cf-4098-9b3f-5081acfac725,Chips - Assorted,1640
9bed5676-4644-45f4-a6bb-21e388ef2d64,"Beef - Kindney, Whole",1090
26eae091-9620-419b-83c6-f9a17705f7e6,Napkin - Beverage 1 Ply,251
d1277df3-a026-4450-8318-417bb3e8ecbc,Cheese - Montery Jack,947
961ef6d5-d2bb-48ab-bbc3-aa890406554a,"Juice - Pineapple, 341 Ml",213
0783090f-7de0-4677-8473-f14c25d5e352,Spice - Montreal Steak Spice,335
4966233b-b71b-4bb8-9f01-9d18ace87941,Bread - White Mini Epi,77473
1834a388-7287-451e-87f5-457ff7336b64,"Quail - Whole, Boneless",273
3b50f3e3-0ea4-46c8-810c-d3c7d03aa178,"Wine - Magnotta, Merlot Sr Vqa",377
dc80c3b6-2c39-478d-a39c-d16418244054,Couscous,135
93977713-f496-4cab-81b4-d3abf38b7eed,Egg Patty Fried,36
de33bf96-cb5f-4fad-8a12-3e861c729e7a,Truffle Cups - Brown,487
2339131b-038e-4580-bdc8-d81db2fbdd6d,Dried Cranberries,290
1313d9b8-1561-4532-9338-78bc34c7ec80,Tart - Lemon,2883
bae4d5fe-0964-4f77-81f6-b450c43e8e2d,Temperature Recording Station,541
e596ea69-79aa-4183-86e8-3feb0c01d2e2,Ecolab - Solid Fusion,768
18538700-e86f-4dcb-bfa6-f6249924bcfc,Soup Campbells,429
093f5ed7-0667-4a70-8795-7e608ebd2f4a,Appetizer - Asian Shrimp Roll,271
f82a290f-fe73-4a02-aba0-14653568e3f1,Seabream Whole Farmed,667
2d4aa450-925a-4eae-b23b-6f8cc507b573,Eggplant Italian,355
c4814643-b6dd-4663-b069-58fde6c235ae,"Doilies - 5, Paper",76
51b61776-098c-49d7-8ccc-70d673b64ff7,Cookie Chocolate Chip With,134
975e9ba4-8015-4392-a719-023fcf5ed6b2,Cleaner - Pine Sol,85
9016ce14-0e12-4419-8b15-8ed8ad339ec2,Wasabi Powder,1006
f343db70-dc0e-41ca-9ae6-d5fd3c9c621d,Bread - Dark Rye,242
1395b7f2-36a4-4a9f-967f-80a14ae86e6b,Carroway Seed,2067
cef46951-15f3-44b8-9ae9-4d06e67623c7,Green Tea Refresher,984
6f37f83d-6333-4a19-81d4-95e96fcee0e9,Lamb - Shoulder,147
7de641bc-d557-4e83-8cf9-362174bd70ca,"Pepper - Paprika, Hungarian",1206
0cf3ea58-6c2c-4807-9a1c-f1b0bc1fde07,Mushroom - White Button,589
766925bb-42ba-434a-8bff-35a17dd09952,Goat - Leg,239
c01d4f84-53d4-49f6-a527-5511f910a1d8,"Oil - Olive, Extra Virgin",1115
74867d63-cc4d-46bb-b8f5-54d2d0538f2e,Rice - Wild,561
7b46abb0-3ed5-468e-9f80-18a2f71ba133,Wine - Sawmill Creek Autumn,541
69c0203d-fe0d-403f-9005-5d776b9f7888,"Hickory Smoke, Liquid",260
31eb34e0-601e-4465-9a62-abb3d08c612d,Truffle Shells - White Chocolate,700
fdf4db97-3f23-49f0-a7da-2c928d7a6cec,Cookie Dough - Chunky,5521
81ae2a1f-a9f9-4667-9b5e-b863beff4f49,"Chicken - Leg, Fresh",1156
81c46a55-f18b-4498-82d1-0151e2e2ce7b,Muffin Mix - Oatmeal,1036
53a1039b-df75-4a66-b1db-4c70b6ba30b6,"Melon - Watermelon, Seedless",302
4934ee3c-6509-48f1-ad43-4fdf00c571e4,Arrowroot,33
0a418da6-c1ca-4748-b614-c7248957edd4,Coriander - Seed,29718
fd859d2f-96d2-4bab-ac19-94bb53c78cc2,Godiva White Chocolate,178
e92a95c7-e54f-4576-a877-28aaaf613b4d,Carroway Seed,398
90176a44-01c2-4ff8-ac04-beb85e42a9fe,Soup - Campbells - Tomato,403
0f8f9c07-7686-4944-90fb-c34c82a89c04,Longos - Assorted Sandwich,205
71ec4ea8-e240-4330-a400-7ee7339fe6d7,Beer - Upper Canada Light,1218
08ff65f0-d424-4445-aef2-20d29a749629,Wine - Casablanca Valley,257
2fb83a76-330a-4ced-921b-a4924db834e2,Beans - Fine,5687
b77343aa-f52a-40d9-98f3-740284ee9b87,Basil - Pesto Sauce,738
5f0d89e5-a57e-482c-b9be-19f2a31e2ece,"Juice - Apple, 341 Ml",386
26f2ac69-9a4a-458b-be9d-51d8fc3a5882,Steamers White,523
94e71fb2-e927-430f-832a-1425cce4325c,Dc - Sakura Fu,367
860aa6d5-9298-495c-ba5f-8a7c91f87fcf,Straw - Regular,123
816fcb5a-724a-4990-995e-e7dec2f06e17,Rum - Mount Gay Eclipes,695
8a8f974b-c9db-46d7-a22f-1d4e41fd1eea,Puree - Passion Fruit,894
08194757-218c-4c8d-8688-f0efed555b6d,Wine La Vielle Ferme Cote Du,601
e43a9d71-0406-4869-9b6d-fa55f69091b8,"Pork - Bacon, Double Smoked",404
f7dc3060-fdee-4799-a2be-1a28414ec874,Sausage - Chorizo,1987
bd28b5f5-590d-4440-be09-46925196049a,Noodles - Steamed Chow Mein,3513
0578aeea-c495-4693-9536-28be840bbe64,"Carrots - Purple, Organic",297
2631213e-fffb-40cf-9bcc-78e9693b259a,Broom - Angled,315
b6cef53c-27dd-4195-88d1-c1c56c949f90,Cut Wakame - Hanawakaba,758
9f90093c-a3b2-4fa3-9f8f-daf613f75be6,Longos - Chicken Wings,234
df2e0334-a1d2-4062-9c8c-2e1962fbe3cb,Nectarines,742
a947671b-15db-44d8-9694-6d4600bbcd22,Wine - Cave Springs Dry Riesling,40
7801361e-e73d-4bcb-80f4-c38198b2f1b6,Soup Campbells - Italian Wedding,118
d5485126-082b-43ed-81a7-0a504bf593c5,Haggis,223
fd657f7b-4ffe-4dde-9284-5dc5aada990b,Cups 10oz Trans,861
d905bd5a-f327-4f8e-b1d5-0d2ec123f06c,"Wine - Niagara,vqa Reisling",237
beba30a2-dcea-43ef-baa9-73e9715bd315,Numi - Assorted Teas,451
044ecdb8-d694-45e1-98b5-cd06f7718b5d,Soup - Cream Of Potato / Leek,172
8e2bcac2-608f-478f-b4d6-bfc15230c42d,"Pepper - White, Whole",2570
baa010cc-7063-455a-ac28-a3b93648bd65,Mushroom - Crimini,427
789def10-d021-4abd-8e71-b78c3924e568,Wine - Masi Valpolocell,793
873f504e-3b00-4baa-af38-c7e5b02f0753,Wine - Pinot Noir Pond Haddock,187
7fba5629-4621-4d60-85d7-af61a7d50c18,Remy Red Berry Infusion,2218
7b05d637-c1e4-4a39-b65b-b4acd2475ba5,"Seedlings - Buckwheat, Organic",445
a3aa1df2-ce0a-45f5-acc3-027f4978c811,Flour - Rye,322
ad0a44be-1af2-42a1-b705-6e682c736ba5,Sour Puss Raspberry,61
047634e5-6fd8-408d-aa60-ca826ba06431,"Wine - Red, Cooking",311
4f874343-7fb5-4201-8a76-4c44c0c82d36,Syrup - Monin - Blue Curacao,841
9d7dcb21-4612-4cf2-a6f6-58b3f1f35039,Beer - True North Lager,148
bff6b1c2-d804-4c05-9136-2d7946b638cb,Lobster - Tail 6 Oz,1966
ecb768f7-f22c-4e2b-a00f-573b8bd040d9,Ecolab - Hobart Upr Prewash Arm,137
05f50f03-9268-4ac5-9f10-ed71ed132f27,Cheese - Bocconcini,1299
b7d0c01c-e94e-4635-bdae-2bae0c5fca20,Seabream Whole Farmed,59
543ebccd-23fd-4c8c-8693-39038f7426ad,"Pasta - Detalini, White, Fresh",629
08685f34-8858-4a73-8378-1bd8ad04bdf2,Oil - Grapeseed Oil,408
9f4db92f-2849-418c-aae5-7117dcb5986f,Wine - Shiraz South Eastern,4945
c9f4dca5-b8de-4ffa-b3ca-755ff2a04142,Wine - Placido Pinot Grigo,608
630b775a-3b29-4cb2-8df0-14ff8b42a4e9,"Sugar - Sweet N Low, Individual",311
f73dfd9e-2794-42e8-99f4-fd6167e637b6,Raspberries - Fresh,144
d05ed663-004f-4c57-8a79-56d737a9984a,Sterno - Chafing Dish Fuel,5385
0b49801d-37b8-4399-b566-66b01d3a9c35,Cut Wakame - Hanawakaba,36
4abc156c-ab36-4fdf-890e-04452aac74ba,Tarragon - Fresh,259
c84ec348-9d86-47c6-8756-6d332cd8be0c,Wine - Prosecco Valdobiaddene,44948
1bd534b4-df3d-4b6b-a560-e4cd3ea7a788,"Pork - Chop, Frenched",10954
178c7f29-38ec-4374-a007-3122dd410957,Chocolate Bar - Oh Henry,197
859fd656-df74-4f73-b0d7-f034b9d7b70b,Pastry - Cheese Baked Scones,835
56011e3e-35cc-48d7-9515-b7f6b0f6a4e9,"Coke - Classic, 355 Ml",2124
a15e5088-b7c8-473d-b4c3-3a898cb82bc2,Kiwano,2729
d2dac1b8-130d-4465-8c11-65b5c8886584,Butcher Twine 4r,438
a5d4a2e2-7f2d-4dc9-9109-fed2f820d450,"Pasta - Rotini, Colour, Dry",125
25e8c8b4-0ca1-4264-acf2-36791a22c694,Butcher Twine 4r,1592
8f2d7211-0496-46f9-b7dd-871deba6569b,Wine - White Cab Sauv.on,550
b085da6d-988f-4279-9947-926b374094d5,Barley - Pearl,159
cdc3ee1a-32e8-494b-8a1c-66c1a952e08d,Quinoa,682
ea0c9c1e-d616-4973-9dad-12eff9b2c4e5,Puree - Mocha,679
ea2ee41c-8b26-4d91-9663-4bd14ad611b9,Spice - Montreal Steak Spice,1932
4618ba35-a482-443e-bacf-26b2581c08a4,Ham - Cooked,53
4cb3bc07-d3f9-4aa2-879c-2f8b83ce2dac,Flour - Cake,415
eafdba9e-d74c-4d36-9a99-2c466c4c1f68,Table Cloth - 53x69 Colour,1073
