,id,fecha,id_producto,id_cliente,cantidad,descuento,id_tienda
109,6a0cf74a-9da0-48c4-b33a-973d22975852,2023-01-11 11:59:00,0feafce0-6e2a-4d72-a1de-ccaf7f433be4,c61de436-e0d2-4c8a-a422-9507253a61b2,191,4,6a86f6e9-b3dd-4914-ac6c-9d33d9bb5987
110,816413c0-7144-47db-9128-b2b22d394268,2023-05-04 16:42:00,746d8341-d348-4c35-87ea-4d1ac7505861,7efaaf46-04fd-4eb5-882b-6b34c5b4b019,149,25,6705458f-aabd-4e47-9c06-57745003e114
111,6308623e-376b-4633-9630-e1218c986772,2023-04-19 12:53:00,95bd57af-b7d0-4954-b095-ef6fe0e0ca0a,c48cb050-fb88-4142-b455-586877e05f7f,67,48,918db3c8-957e-4646-8ae6-d228275ef0af
112,3890aefe-6aa2-48bd-acb5-ec159f6d6b1b,2024-02-01 17:15:00,842a6aa8-49ce-48dd-a3a4-01393778c949,88c1df46-b4ad-4403-b744-752f15183191,182,40,d0a98ce2-edc9-4dcb-9342-f75a200725d2
113,d18ac8c6-797b-4afd-bd34-f02bf4e6da4b,2023-04-20 13:22:00,cfe77791-1b61-40d0-a310-d823574f071d,d484766b-8a1e-44f5-aeb8-f47cd99f2406,50,9,6a2e3a62-4eb0-461d-b327-02c91a7dbede
114,d484b038-718b-4284-a3c8-b08f75340e21,2024-03-29 10:39:00,42969b0f-42a1-44d1-8875-0fd00e1c0dc8,79e742f7-d860-487e-8434-29d5b820e187,171,10,535c7d23-5ef2-48c0-9c6b-69d28453be2c
115,182b13e8-d776-4bae-abe5-deead52339d3,2023-12-12 12:22:00,d6fba2ff-8b61-4fae-96b1-7ade3b17c362,2a25d2ab-e05e-4add-ace3-427811a3e6d6,34,40,0ed13ca7-adc5-4903-8b37-b4eb583428c8
116,0943a458-de62-4b47-af07-6c4654c6fc49,2023-06-09 22:52:00,6540871b-841a-42ef-8a7e-64b5fae7b446,3359a87a-6b8d-4d10-bac8-d0bf88603411,176,35,aaa2a1e5-6c24-4cce-aeb4-949875cd47bc
117,e7af86d7-a6b1-4679-ba52-b9ed9de87f3c,2023-12-06 12:43:00,bc9bc37b-db5b-4ec8-bcff-5e6eabbb2863,cea67887-619e-4f8f-8367-3846a48f9f4d,30,16,48d15427-e89e-427b-b7f1-bb3857f9dcd2
118,01e5f889-626e-4c77-b459-7e0dcd3143e4,2023-05-08 22:37:00,c9c80963-df66-4f7b-b405-ddd0609e66cc,3017206c-8089-4bc2-bdb8-ab4f462ebbeb,167,53,bbb118bd-b723-4ae8-b16b-078097ea876e
119,99c60fbf-92e0-456a-9709-3b12214b3d09,2023-01-11 17:08:00,cf864d5a-08f6-4e4f-a4ad-ee090066cd33,358dd99c-8cd3-4ae3-879e-211c7a34df13,49,49,6123d687-9433-4488-91f3-ff74e8428b87
120,cb17a040-61c0-43b5-9d78-2e97041f3aee,2023-09-05 17:47:00,35b861c0-7507-4d6f-a85b-b29f444267b1,8af7d3a8-9dcf-4582-b8d5-63fa797bf2a7,184,35,9c262da9-9dc2-40c3-a9ea-1a2cd554a3da
121,4a2bc80d-18af-4c2f-bcc9-739460ddf689,2023-09-23 21:17:00,db1fe330-b26b-431b-b812-a181aa7665ce,4aae3188-efe5-4483-b435-9388b63dc8d8,19,28,0e687dca-bc3e-4dae-b90b-6fad3f50c7b3
122,b62c2a7f-db4f-44d5-b144-c87bcda2d6e7,2023-07-15 17:54:00,7c31cfea-af3e-46d9-b10e-525dc80fa979,ad4e5c9d-40c1-4681-a102-606be34afe27,53,59,8f993d8c-d3d0-47ee-9f84-368f9fb4baad
123,df2bf0f5-9077-487d-9460-9027e303aa70,2023-12-10 14:12:00,998cb87a-547b-4185-8160-c6d1cda7dd07,1a1b99a2-b0de-4598-8cfb-e54c19a9645a,123,56,6d302914-20a2-4291-b65f-33af8c296a3f
124,8b14d70d-a878-49c6-9b2f-b19bcb919b54,2023-08-17 22:48:00,f83a81d5-eac4-4243-ae49-5adb9fe4fe02,dd431f97-d185-4fef-8b11-db5a92b2dc55,181,11,bd886ed4-e132-4b06-b6c6-e1ae4421c4ad
125,c4d8d8a4-b271-4449-9cbc-7eef86d410b4,2023-04-11 22:27:00,c5adfb82-e6a9-45de-aa42-76ee8c7595dd,6a008f60-67a2-4d8c-ac53-ddaa37c59dad,41,26,4ad2652e-3b16-4fec-ba27-20fcaa5b5a28
126,e04b0299-63a9-4187-ac52-62b890ea7cac,2023-02-04 13:11:00,eb704e5b-20f1-4cd5-8048-19cf09952b2e,a124e8ae-ae1e-45a2-937c-1f13563cb633,172,52,4984c92f-2a67-43f3-aa32-751007258cd4
127,b2a40dd2-e269-4159-bbee-346f69ef14a5,2023-04-15 15:29:00,d0dd2769-d3a7-4978-b15b-056faa215bdc,580ebbda-b4a5-49c5-acae-4ccf0bf63b41,146,3,3608ee56-e8c0-41fe-a55c-22c41993b084
128,5f7935c1-5993-4535-9d88-a85d8480ff67,2023-08-18 16:45:00,c7208c63-ffe6-477e-81ac-5a8ea186fd6d,752c11de-4cd1-4e9b-810b-798051ee4f9d,111,5,b2755918-d4cd-4fab-a977-8757c2e74f51
129,c6d773e8-6749-4449-aa6b-1d3bc534d2c8,2023-01-19 18:14:00,320cdffd-4177-4836-89eb-ccf4119dd41c,d7524c78-a52c-482c-aeab-32bbf8b7eda5,141,54,ff3c1736-9f69-4047-beb5-ebba9de93f53
130,42c482ed-e597-4155-8b60-1733aff86833,2024-01-24 13:21:00,7861898f-d84d-4bee-a5e7-92a3a0b61e1e,b2b4249b-da5f-4d7d-8467-9f52db5105d7,127,55,8cdc17d8-b269-4606-88f4-c342233de3eb
131,95eb3efa-b704-4c74-b55d-b88bb6472cfe,2023-06-13 08:37:00,2c75116d-29a5-4c88-aecf-43c2e68bd407,7c7b306d-c2de-4600-a6a5-8c11cbd35aec,39,58,e0a04c91-3cc4-4e27-ac51-829009470896
132,634353ed-60cf-4f1c-adc6-3ff6d7386310,2023-04-19 12:43:00,c1065921-65ac-4b1f-b121-777b35f44075,80da19dd-a947-47ae-8eb9-43ce1a8bf7a8,1,30,57e55cbf-2255-4d30-afee-ac495a6bc6a0
133,0830d395-4f99-47aa-b96b-cf41e4c1fb8e,2024-03-23 17:14:00,f2c23563-558f-4914-b688-e204b4114fb8,2a67b6bd-54dd-48ad-acac-58bb71e9432b,149,47,d439a596-3944-4dfb-9b2e-697abaa207e4
134,7413e24e-a447-4617-aac8-4717ad34bef3,2023-05-06 09:59:00,ea336065-2ba1-4a4f-9e15-1bf15361f61d,37a9e876-232f-4177-bacf-807897bc635f,53,35,79f2ffb3-66ed-406c-ad85-4049803de08e
135,398ae2b0-421d-4e17-9a90-e3b19861372c,2023-08-17 17:50:00,225f073a-bb1c-4cb8-9100-7adc06c942c5,1d5eed6e-60fe-4984-bf08-02df420e7fb0,109,13,f228774c-a74a-437b-a003-a44456b856b0
136,77225f99-820b-433f-86f6-ddfcfb8a7622,2023-09-11 22:03:00,6b44a48d-68c2-48ca-840e-0bac21e86a85,334afc37-e47b-4900-a9d9-2fddfd42d95f,194,45,28d0f5c4-4769-49bd-8a7f-10c24293a63e
137,7a09b4bb-d067-4b32-99f8-1b0744a55e47,2023-07-19 22:37:00,8eed0950-79b1-4d73-a503-535804d36898,260e475b-3ad6-4175-a9fb-5bb5f892fbeb,105,34,2334c03a-559e-4926-adca-ed9e08be0e3e
138,781a577a-98bd-4e11-8902-6d33a403ec46,2023-03-19 17:47:00,c8e55cd7-6b21-4b72-9ad1-1f01558a4b70,220f243c-ecd1-4f1a-b54e-2c354c4f968a,60,60,3c04b4aa-bbc9-412d-bea3-ae56d9465458
139,09ad42e2-6d91-4612-90b4-6f029c06033c,2023-09-19 16:14:00,5b998f6e-f2ee-4160-96c3-baaee9e11073,6cf724c3-1a67-4602-bb10-9da16bcc78fb,111,30,8d7a5fed-ea7b-47c5-86bf-488e8efd144c
140,36ef9e9f-6f94-4ab7-be81-ae69391b8974,2023-06-19 09:47:00,58d42a6f-d3b8-41c9-a186-1b9a1fddb098,b26dd866-96e0-4b64-9b5b-06c03d669127,5,20,1c6cf7e4-114e-47ae-8e7a-ce467292607c
141,04949ae1-85f9-4a85-8915-36a4f7505305,2024-02-12 11:06:00,dcf891a1-55a9-47a3-a571-702810fc68cd,1a373646-239f-40a5-bdbd-d8f4eb24c8ca,126,55,dbf0a725-ea8c-4eb1-b524-8f376238fb3e
142,12348298-8202-40f5-8ed6-f03d60ce7d10,2023-01-09 22:22:00,2c482447-88f2-44bc-9734-ba0c30152394,8e711dc7-c9c0-415f-afbd-bf03ed648261,99,11,4170447b-5fd0-4839-9a90-470e3edd72a7
143,a79301e6-e746-49b5-ab44-5c1477ee5897,2024-03-02 09:24:00,1caadd98-1c6c-45f3-a0bb-734807ef79c4,01c910ed-b36a-4535-966d-62a5f0beab13,171,43,b76e6a6e-527b-4e4c-8b23-e3f158337e47
144,a9276a38-b450-42e6-aeab-44dbc2fbe65b,2023-08-06 12:40:00,dd8694e4-55e0-49c0-b351-47dd9aeea927,e54c759c-154c-40c8-bb9b-5f9c34fbd2b3,39,12,cd7fc6d4-b5f1-4194-b7c0-25250a2c0cad
145,73e83515-28cb-4a32-9d6b-71cc1e52a7a3,2023-11-29 22:28:00,ac91b4ac-9d95-4c6d-944e-52658b37ef5f,b68ae904-3f68-4b0d-8377-a11e98b99421,167,34,95267c1b-c717-4c4c-b995-87ae38095310
146,f980013f-48cc-4ef3-a01d-0f7aa887c793,2023-08-12 16:00:00,722bad1f-bb1c-4d47-8f29-456a39f83966,eef64b70-ff18-441b-aedf-7b6930da9166,130,35,bc4ed6c0-bef7-444e-b1dc-0f6bdbbb7676
147,6f02f8bc-d392-4f7c-825f-51739b07f7fa,2024-02-10 21:24:00,df023ade-8916-4059-9118-65e6ce76e42f,481e522a-8b5f-4ff0-835a-15d2f5d3dcbf,80,14,b0e94faa-223c-4d27-913e-27f0f79f8552
148,18c80473-ccdb-4719-9f8a-ce1800e8bd17,2023-11-07 10:56:00,b93563b6-a4b2-44ff-929b-5dfaaf73e0a3,7ee0b006-7020-473a-8abe-d6c6e687d323,82,40,abaa9e40-c339-4892-8ceb-839d0bbd5944
149,0769efa8-608b-4bf9-890c-7643c4c90332,2023-01-26 10:51:00,786d7c2c-816e-4891-ac67-cc2684ad5c8b,27ee24e8-fee5-4330-875b-c99ad2477ef2,70,34,2859d550-ef76-4db8-a30b-f71ce9dadc6a
150,a9613246-73dc-41f2-8e7f-cd6ea6da53b9,2023-11-05 08:49:00,acbf6ef2-7cd3-4496-8c0f-fd377851db47,d5847c29-720d-4a33-bdc1-b8818dffcc21,61,45,4b7770b8-1575-4c1a-951f-38087ae7eb3c
151,0f762dc7-00bb-4bc3-a381-eb9687b32809,2023-08-31 14:13:00,4371bb68-9d2c-457c-8844-9b6cff7cd0b2,c57e43df-249c-4bb3-876e-3a4c938d03c0,89,5,a575e1af-f971-404f-acde-73ae41a89149
152,37661f11-e901-4f41-bbd8-162e1d49a99d,2023-09-16 08:31:00,54b2c95c-e6f3-4208-83cb-58a3468e0593,733d9d20-7bd0-4dc1-92f3-3a0d8b22c2c2,169,6,7812fe1a-4cdd-426f-96a1-d3c1ffe4cd7b
153,3181c1ab-c53e-48b2-9521-ea1bfa7d736d,2023-05-03 11:35:00,1a925486-f89b-45f4-8e9d-60b69afd359e,d6156dde-ee58-49dd-803d-054491cd7dff,182,48,d9e6f904-d7cb-46c1-b878-0ea4e169a91c
154,1c20a7b2-5bec-4ca0-82e8-7d0058f120c7,2023-11-02 12:55:00,3917b43f-aa5d-451d-929f-4493cf907338,de3fca4c-954a-49f0-ba35-34777a8f249a,63,42,b42daaa0-3f00-4624-8c4d-7b83b066d2ee
155,55d9c443-a027-4547-a181-59a50f05a1c8,2023-08-05 08:59:00,5e94559f-c983-4e88-bf4a-8f3bfc0631ee,f505b75e-8d53-40da-97a2-581009a2b9db,179,40,4db6d3e4-6f9f-49df-ab98-c477f04b6e90
156,172e07f1-c88e-4748-8182-369a29ea9bdf,2023-03-01 23:23:00,4bb0737a-f68d-4ddd-97e2-a5032e02d4e7,3d86f7d1-ff9b-403b-9322-f274ddb5f240,44,35,34252ade-10fb-4d26-ba45-456f85a735ec
157,cb1351cb-67c1-4246-b0eb-f4059c425c4c,2023-02-05 19:24:00,ad24cb7a-18bb-4cdf-ae35-3512bb3108e0,1c347751-e17c-46d7-85e2-2aa808b53b57,163,40,ac135cf6-273e-434c-aeb6-55d3e00fe5d3
158,f636530a-1db6-41d0-ba27-23dd9f701cf7,2023-05-05 10:17:00,74fdc7e4-cc22-4cdc-b0b0-d595be2faa0d,72c4a0e2-c7fa-455a-9857-b007cfb7c2d3,19,39,fb4d5616-1ab0-4131-9ae6-c41d3581104b
159,f2e8c92b-7cee-4540-a8b4-9f51e0d308a9,2023-03-02 22:57:00,297a6795-2cf1-4834-ac24-882c1aa63205,00805bcb-1e27-4044-a256-1aa277c76705,30,8,79019a2d-9122-4967-b443-b407b34cd1c0
160,7ca90dc3-49bc-4af1-a9da-8bfec12e5a49,2023-01-28 19:43:00,13d3df97-9612-4d17-abfc-899905c2c170,4871fbc1-9f1d-4fa5-9426-7fe0dabc04e7,138,3,73ce434f-8aed-4baa-b59d-8615c04f468a
161,84d18862-2788-4629-880d-634c366be642,2024-01-19 12:06:00,07d10a89-d157-43f1-b8b2-b44134422418,cac32105-803f-4352-a65f-45801f3d7ec2,154,14,459373f0-4ec6-458c-8003-78f09688348c
162,f42fe0a4-8bac-4114-b95c-5754213daa89,2023-05-01 21:15:00,03ef7fa3-e939-41a6-85fd-0e902184642a,39fba3dd-b170-4bee-8c81-9377a5aef8ce,180,49,a7276742-8217-49d3-bc85-5ffeeffad20f
163,c8fe05ff-24dd-4787-9789-4dd5f301e07a,2023-05-17 09:31:00,f8a94ddb-e3cc-4d92-bad2-f793dc747abf,176d1c5e-36c9-48a3-8ced-0bdbdbe8f728,132,36,f4e90fbf-d33d-431b-997f-7705fa8441fb
164,e324aeda-8b29-4aca-a240-97fef43df586,2023-11-18 16:29:00,e933b5df-0164-4925-b77a-b3068ff2f70b,ba249efd-3197-4053-9c82-023cefb6b71c,195,50,3bf13c97-e446-413c-8206-7e1172f4c139
165,90fa09c3-1289-4672-8a32-a10e67c9d47d,2023-12-09 10:18:00,750ffc0a-59ea-434a-b386-83ca756b9f7b,e7ae209c-71ff-472a-bcfc-479a1920555b,38,15,bb99e36c-3882-4155-9ff2-77ea18751bf1
166,da80d1ed-c2cb-43f3-9da4-6851c3e37706,2023-08-16 21:07:00,7c1071f3-8901-4bf3-bd7e-00d2806a44f1,bbc5ddfa-99d2-4510-97e4-57d7f9b834e5,89,32,8dad8960-6ca5-44b4-bc37-c4cb50dca906
167,ea4890a3-6673-441c-b228-257d85dcb785,2023-11-19 22:19:00,bd66b575-3d53-4248-93c9-699641bdbd85,b60297f2-b7c7-441e-bdf9-d5c978120413,12,4,7dd5e560-e022-448a-97fa-c47742cf71fc
168,f8e6d6f4-e318-45c9-aeee-0ea5def3cc43,2023-04-03 14:23:00,18db04c0-0987-4a57-8337-36d80c80740f,3a092a15-3ce8-472a-b477-8667ea47a07a,6,7,1dc30a30-9393-45ba-b102-d447ca602c42
169,a14fc8c7-184f-45d7-bae4-a286527ff697,2023-04-11 19:56:00,2e03a4a0-e55a-48f5-a351-a8c7e33fab7c,a3352a2d-8752-4403-a519-f0fc2f5a0da6,187,45,c80b9412-e577-4b0d-a422-671f80a9a3fd
170,eb4084c3-f1d5-4466-92a5-0a2266972966,2023-10-02 22:24:00,43fa011f-1ec5-4d51-9a69-91daedaafda4,ed55f282-c3a6-4b9e-bea4-77b95e542935,188,8,88737c85-08d4-4776-a840-8a5d6cad9930
171,2ee7d752-ebd7-4865-b987-cb81293e3c88,2023-06-06 14:09:00,acbc04e6-c196-48ef-86c7-78dfe01a58ce,ae51c759-f318-4f02-bc6e-fd3666db2da0,9,54,5dd5b1d5-6bad-4765-90f8-9848a9606552
172,8d7ec84a-37ca-4f78-a503-3d3a7ea4cd00,2023-03-15 19:40:00,1e86bcb5-71a6-4113-b714-2ae17a73a896,efb9c203-e74f-4798-9ccc-33a8f08f6672,179,26,27949be1-929e-49bf-9ec3-95fa30bece0e
173,453cd958-47f0-4d80-9e76-752bca6957dc,2023-10-14 11:07:00,cfe53d23-f2d1-497d-bb0f-8dc5dde2d566,e90c0ee0-2023-42a3-98ce-65a102f61330,151,3,fe06b009-6bf2-49b0-9ed1-c1c71e78dbcf
174,ef56175a-7e44-4411-9b14-7a4dbb542b26,2023-08-21 22:28:00,7224ce7c-47a3-4cb5-95c3-e36dd3aae98d,9af0de03-c853-4512-9f35-31ac17529550,137,57,2f74f085-f930-48c6-a21a-20bd05c2ea58
175,e78a3148-09cd-49bf-a315-ded908cf3bd9,2023-12-25 22:14:00,13264125-88d3-4128-b470-87c674fe372a,ec95a802-40b3-4b6f-9d9f-39f50414051b,74,35,f45ef4b5-0e63-4d42-a243-632872c23325
176,d8f9d25f-cc3b-476a-89f9-afb57db655e2,2023-09-11 19:50:00,9c5750d5-e5ae-4b45-b437-7d836ba8c505,3d9e439b-76dd-466b-9436-d26ffd71f1a5,134,52,cfb64337-2294-46b2-b38d-907f66f1aa03
177,2f2de9b1-6adb-43ad-9fb7-6f7b283eaef8,2023-06-29 12:44:00,456c296c-3af7-4671-adeb-a0c9fad385dc,e612816f-7b47-4b48-916b-01e099b98ced,156,43,0413143d-15da-4138-a18c-336563f34eb3
178,3ffbcb86-7688-457c-9e3e-4d1583b0036f,2023-07-13 23:12:00,cc789d81-f4da-49d6-962e-e05321b8307f,3914ab86-1179-4a6a-ac43-efe64ecd992b,7,17,8a6bf072-e2a2-4ffe-bdfb-65c5368118fc
179,61b79fae-3c39-48d2-bbe8-9f3ba437267a,2023-06-17 10:42:00,01ff4166-c4db-48ef-8871-324f863a06c5,3ea6b633-f5a7-4847-ad7a-7d0f0708eb39,21,34,09dfee81-0c67-49b3-9dce-9450a604b9b1
180,35479f70-c66d-4578-b84a-1ed52f04fe68,2024-02-20 11:12:00,a79bae30-ded1-4afa-81ab-f2348ede36c1,3ca86ec8-243b-453b-82bd-0287b01ec2b8,146,6,bb9bf853-f725-4fb5-9367-01ee56fb7ad4
181,a1112936-22ba-44e2-97e5-cd7d34cc3562,2023-08-15 12:05:00,57856487-b883-4e01-a73e-07eceedc8c3a,fbcaba2b-5585-42e2-8bc6-5973f6c84437,85,51,0460e52d-2ebc-4df1-bcb1-3e2dfc1c8c29
182,4ef3c127-c377-4661-a020-4adcf05be80b,2023-07-24 12:33:00,76ce30f9-da8d-4cb6-8844-ad0a7722d688,bd9196d6-da7a-421c-bc07-88b6b11c1ad1,1,39,3d036985-8b28-4dde-a1cf-3ed02572fb2e
183,59dd2f9f-28fc-4dc4-9ae7-ca5ff043c1d5,2023-10-22 16:56:00,625b9279-d8a2-4ca6-8585-46c1e46136ce,fd09cf84-25ac-483a-b880-0312c4f19a26,168,57,92d18726-d1a3-445f-bacd-838256f764d6
184,380ca35f-8b87-44a7-9690-da10097e2296,2023-03-12 13:16:00,05104fda-156c-45c9-832d-3de25453071d,7245ef6f-11fb-4e28-9fa0-cb81452fce7a,94,40,277f3969-55d1-4f4f-a95a-f447fe3f095d
185,70d42e22-6ef8-4921-a14d-c6d8fb5af7b6,2023-03-30 11:52:00,4471cfe0-7255-4a78-96ef-2662fc903a05,b71c7779-0cb3-44b8-9d2c-bb826df949c7,128,58,0c92c1e2-812b-4212-9ad2-5635b116b421
186,020f7b43-364c-4171-9236-d873a4f4075a,2023-02-10 22:33:00,c8f4ed7b-4c72-49f3-96d7-413e92b9b765,4abad0fe-82e9-435f-b397-60d01486adb3,137,37,11310e9c-edd8-49fe-a87e-5b1649121456
187,9d9cac92-b1ec-4179-9a40-256b980ed3dc,2023-08-27 14:52:00,65648216-d83d-43f1-a617-9915ff76cbd7,1e19fb63-a1ec-4368-9251-a3bf041c66e2,84,32,809a9751-4b39-4ff6-b1bb-eb8f7bfbeedc
188,95b0f6b1-48ef-4de4-820c-69c3d88e6a1e,2023-12-21 10:42:00,d1bbb62b-ec1d-4189-9754-c379bcceb88d,b0a67f8a-dc38-4fcc-9826-8047470f81d7,18,17,67785489-a2ca-4ab9-af1c-1fb61288aae3
189,551a1e84-1d19-4d13-8ba9-c4c600907a78,2024-03-24 20:11:00,93ed1675-643c-457e-ad78-a7ae0f0789d7,3aeb1700-7f27-47d1-9548-d36a33ba5cd5,11,29,96e83cc3-3e12-42f1-9b0f-f209f6d99363
190,a36f5c51-b3aa-4811-a1ef-df248af12700,2024-01-06 17:05:00,7c4fe4bf-5e8e-4b97-b5fd-13cfb4fc6acc,038a6a0f-29ee-4946-ae3e-488bba2b92be,199,45,55bfbebd-34d1-4d15-a000-2a4c79fc3543
191,60008bac-aef2-48cb-a80f-7fbfe9e7fd35,2024-03-03 14:28:00,a46dd945-233d-438d-a567-8dda36ab55f9,c965300e-1cda-4b22-a9eb-979dd2c34bd7,133,52,90bb2476-8ec9-49d8-aa0d-edd84877c66b
192,671aea5c-3cd7-48f7-93fc-2ca981f440b4,2023-05-14 21:11:00,4a5cd413-6e68-404e-9819-fca8d7e2c7eb,58bf9beb-8203-4aab-83a0-6aa2b951ffb1,36,48,2056cb69-7178-4f6f-b60c-1b1c4177b225
193,95625bae-9999-4ea2-8e14-cb5ae6b67551,2024-03-21 13:47:00,fd7674b1-18c9-4d47-9836-ea77acbd0c6f,6a06860a-eef9-4b97-835c-05cb80164d55,149,20,6d7b61ac-4b80-4cf0-8f69-08c87f839255
194,86f753c0-f15d-4b07-a20c-fbc5f3617d8e,2023-09-02 12:45:00,09fa1e98-3c68-453d-b119-ed7cd56dec29,69732f80-d14a-47ae-960d-67461f67dc23,48,48,5acab8d2-e10e-458c-8842-f312361cc2bb
195,eb0facab-e2f8-4e75-baf4-1c5e081085f4,2023-04-05 18:10:00,97079b28-e27d-49d5-afb9-b5ddad66b498,69030a49-937f-4e5a-9b48-16cd68511126,194,24,a859e43d-746b-4be7-a9c8-95f09ebdcbe4
196,20c24985-cd00-463b-9ba8-46724d8309a0,2023-11-29 19:50:00,ce63ac01-0783-44f0-b7b1-a5c6cec94350,cf93ce6c-89ee-4c38-9696-8923f9a620a0,4,7,10052741-c1b2-4e32-bc22-9f4bfc494ac4
197,e7e54c50-74c6-4dc1-8a57-8674715d630e,2024-02-22 12:15:00,ee340092-16c9-49f6-ac8b-c2508a833e6e,28dfb56d-b2a4-400a-9c2c-e72e0a076cd0,124,25,a6bf57cf-fa75-4636-a4f3-dc74712f98fc
198,a0562dca-0d84-43b7-8eec-87cff33f2750,2024-01-30 08:55:00,b2dfacff-b5fc-43ee-85c2-1e90d794cbe1,0d8728d9-e15d-485f-a1b5-5b3c1432f661,55,31,ff785b57-19b1-4793-95c7-38b7ae53ac2f
199,ac886231-2260-466b-adac-fd7d455bf6d7,2023-06-30 09:41:00,fe960af3-c143-4416-a967-6c5ebf5e8ada,0692f7a7-771b-42f5-b739-60087a4e1aec,158,6,57915126-9b86-4da7-b950-e7a9ac435cd6
200,a27f2f81-180c-4358-9e60-16100ec450c1,2023-04-08 11:47:00,65671a19-51e1-4978-b51f-170414af4441,d3f8a111-38ec-4ed6-9974-0c68f840c037,102,46,5236469b-620f-4c34-879b-5d2af0627faf
201,96279221-77bd-43a7-a3bf-121909ce60c3,2023-06-02 08:55:00,2d8027a6-683a-48c6-8f46-c9e231d4f75f,c4bff618-f095-49eb-aad1-f5f61be6268f,20,54,9aed9f66-c9e2-4ab3-883b-afcb851d33bb
202,21226fd3-b98d-4647-96fb-38be02162bec,2023-12-17 18:55:00,aafad6bb-d9d5-4552-9f18-d137d303d6fc,a333980f-b975-4f59-8c1f-8cf3f4cf71f5,120,24,795c2ea2-e63d-4b8d-b9ef-4a4a9614d694
203,acae130f-83c3-45fe-81db-1efa9b9853bd,2023-05-07 09:43:00,75974159-7b48-4fab-9c8a-5b3bbde85f1e,6dec8573-fc03-430c-b33e-b0a92db89f81,72,46,bf77c1d4-f7c6-441f-8694-28df033a1e46
204,fd918da5-9ced-4d18-a78f-0e8ae44c4de1,2023-07-17 09:43:00,fbba4000-5f1a-4750-8bf0-33786cdea15d,82cd3d5c-718d-4868-bff7-f95495053888,86,15,a73365e3-378c-4b13-8c52-a7e9467a85f1
205,ab976893-9b3b-4fa0-bb17-8b753e549353,2023-07-02 17:51:00,2c565fa5-b76a-4b07-9385-3c26c3d43d82,260ae9d2-1dd8-4c87-9962-f52a9dde50c2,82,57,d60b5f9e-2b19-44f6-a82e-fa65f49fed57
206,851d5f8b-44bb-4b90-a62e-3bd17e0ebd00,2023-08-25 13:31:00,acdca2df-3a0a-4066-8198-461d0f4c5912,a0dbdb73-a1e8-40bb-8f6f-62ee4bb90b2d,123,12,bd7fe214-141a-4a50-9ae4-8e3f4b9c0294
207,450c1ace-92e0-4847-860c-9bd46729d2d6,2023-11-26 16:29:00,a27a15e4-33da-42a3-bc4a-fcea02ab390f,418653d5-487b-47ac-80df-193d40929b78,102,15,b7ccf3d0-7258-4d70-8a97-ed7cebf06028
208,6df59426-e31c-424b-9754-70adf4267f9b,2023-11-05 16:39:00,0ee2d969-2e91-41e1-b971-2cd6fcbb3f8a,4ee67e38-a833-44c9-8ea5-d9ed9adf39dd,131,24,ca262bc4-c54b-487a-ad0a-635555453a1c
209,0966fc63-5691-47da-8fed-a6d5a29fba6d,2023-01-29 21:08:00,c663a315-d38d-4411-beaa-de1eaa18ae0c,c7cbb606-ff0b-4e61-acf7-30bde32e36fd,69,46,db831303-5a09-4ab1-a8a5-350ee578f315
210,09c0df7b-fd24-4dae-877f-c1a9f36dced4,2023-09-12 18:57:00,0a7c6f6a-8a04-4d12-a399-63a801ecaeae,9c4aed34-90d4-44c2-a3be-d06cc84a677c,44,6,e515f0ca-dbf5-42e0-bf7b-0032700f1bc0
211,19246ac6-3540-4e9c-b1d6-3c7f27dc65c5,2023-11-10 08:35:00,369cb9e0-bb2f-4538-abc0-0aea0d3bd0c0,023c4639-0b35-4eb8-bf5d-f0c1044d3314,104,45,83552b2a-d03e-444f-8ccc-ae3dfb2815b4
212,b35b4098-d121-4beb-a1bb-7aaae059b9d3,2023-10-10 16:30:00,96a94db1-dc0b-476b-8e13-a3db2ebe7c57,3eedc2c1-0dab-4380-9a57-be40a582809c,69,48,802a3904-7c9a-47bb-ba9e-d097fdc58e6e
213,76201ea0-1356-4218-bd42-1d1a23d82c85,2023-05-26 11:55:00,b6bb23e1-405d-4765-83e9-f87575462a37,17ab6b4c-a352-49cc-8f5b-f5b80034775d,79,14,fa889cc2-0a29-4abf-97ce-e7b1ece374b0
214,4f6b70d7-1e23-45e5-b14e-ee0bbee66e41,2023-02-19 22:31:00,41de8a43-54cd-4578-a7ee-ce7f3ca68404,799e15ab-ece4-4990-b36f-92b1d7bee3de,92,52,1ba3ab4c-4cb1-44d4-bd0f-e8d5f3467d54
215,74ea50a5-3dbb-4295-a579-b3481c8e8dfa,2024-02-15 13:21:00,3fd1b78c-cf87-4a44-8e15-c019890798d2,14ff03f0-ca85-4221-a208-894f340e14d1,129,40,b2a0e053-e9b2-4c83-aa46-0f71a14ff699
216,d0e8a094-2161-4280-ad4e-53bad6653437,2023-03-28 08:43:00,fce29446-922a-4f3f-a748-f2dacb46a476,eb44ae66-94c8-4161-8572-898e8bc9acdf,132,21,905afd8e-ca18-404a-9a07-4b2b6a6ad05f
217,77876572-2a6d-42c0-8f5d-bf2c887ebbfb,2023-03-29 22:43:00,0b0d60d3-de3b-4ad9-bfac-35a1318f6603,4fa204ee-74e6-4fa6-9d77-2d333c19749d,65,22,0969d7b9-6e45-4067-8040-022cd57cfd17
